class,cap-shape,veil-type,veil-color,ring-type,spore-print-color,population,habitat
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,p
e,x,p,w,p,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
e,b,p,w,p,w,n,g
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
e,k,p,w,p,w,s,g
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
e,b,p,w,p,w,n,g
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,k,p,w,p,w,s,g
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
e,b,p,w,p,w,n,g
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,p
e,k,p,w,p,w,s,g
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,p
e,k,p,w,p,w,s,g
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
e,b,p,w,p,w,s,g
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
e,x,p,w,p,w,s,g
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
e,k,p,w,p,w,n,g
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,b,p,o,p,o,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,x,p,w,p,w,s,g
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
e,k,p,w,p,w,s,g
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
e,b,p,w,p,w,s,g
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,n,w,c,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
e,x,p,n,p,y,c,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
e,x,p,n,p,o,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,k,p,w,p,w,n,g
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
e,x,p,w,p,w,n,g
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
e,x,p,w,p,w,n,g
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
e,k,p,w,p,w,n,g
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
e,x,p,o,p,b,v,l
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
e,x,p,w,p,w,n,g
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
e,b,p,w,p,w,s,g
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
e,b,p,n,p,y,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,k,p,w,n,w,c,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
e,x,p,w,p,w,s,g
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
e,b,p,w,p,w,s,g
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,d
e,k,p,w,p,w,s,g
e,b,p,n,p,o,c,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
e,x,p,w,p,w,n,g
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,l
e,x,p,w,p,w,n,g
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
e,b,p,o,p,o,c,l
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,n,w,c,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,k,p,w,p,w,s,g
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,d
p,x,p,w,e,w,v,d
e,k,p,w,p,w,n,g
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,p
p,x,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,x,p,o,p,y,v,l
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,p
e,x,p,w,p,w,y,p
e,b,p,n,p,y,c,l
e,k,p,w,p,w,n,g
e,x,p,w,p,w,s,g
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,p
e,x,p,n,p,o,c,l
p,k,p,w,e,w,v,d
p,b,p,y,e,w,c,l
p,x,p,w,e,w,v,d
e,b,p,w,p,w,n,g
p,k,p,w,e,w,v,p
p,k,p,w,e,w,v,p
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,f,p,w,e,w,v,d
e,k,p,w,p,w,s,g
p,k,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,l
e,b,p,w,p,w,n,g
p,f,p,w,e,w,v,d
p,f,p,w,e,w,v,p
e,f,p,n,p,n,c,l
e,x,p,w,p,w,y,p
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
e,b,p,w,p,w,n,g
p,x,p,w,e,w,v,p
p,f,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,k,p,w,e,w,v,d
e,x,p,w,p,w,s,g
e,b,p,w,p,w,n,g
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
e,f,p,w,p,w,v,p
p,k,p,w,e,w,v,d
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,l
p,f,p,w,n,w,c,d
p,x,p,w,e,w,v,d
p,k,p,w,e,w,v,p
p,x,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,f,p,w,e,w,v,p
e,x,p,w,p,w,s,g
p,k,p,w,e,w,v,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,l
e,k,p,w,p,w,s,g
p,k,p,w,e,w,v,p
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,l
p,k,p,w,e,w,v,d
p,x,p,w,e,w,v,l
p,x,p,w,e,w,v,l
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
e,b,p,w,p,w,y,d
p,f,p,w,e,w,v,p
p,k,p,w,e,w,v,d
e,x,p,w,p,w,y,d
p,f,p,w,e,w,v,d
p,k,p,w,e,w,v,l
